"Protein Group","Top","Accession","Significance","Coverage (%)","#Peptides","#Unique","PTM","wt1 Area","wt3 Area","wt2 Area","php1 Area","php3 Area","php2 Area","Sample Profile (Ratio)","WT Area","PHP Area","Group Profile (Ratio)","Avg. Mass","Description"
1115,false,"A0A0G2K6I0|A0A0G2K6I0_RAT",16.43,54.33,6,6,"",7.7241984E7,6.1993612E7,5.8859896E7,4.9420056E7,4.7965592E7,4.8068872E7,1.00:0.80:0.76:0.64:0.62:0.62,6.6031832E7,4.848484E7,1.00:0.73,14400,"40S ribosomal protein S15a OS=Rattus norvegicus OX=10116 GN=LOC691716 PE=3 SV=1"
2532,true,"Q923W4|HDGR3_RAT",6.67,29.70,4,4,"",1.3643412E7,1.2278959E7,1.2986057E7,1.278299E7,1.2009626E7,1.2066663E7,1.00:0.90:0.95:0.94:0.88:0.88,1.2969476E7,1.2286426E7,1.00:0.95,22447,"Hepatoma-derived growth factor-related protein 3 OS=Rattus norvegicus OX=10116 GN=Hdgfl3 PE=1 SV=1"
1528,true,"Q63942|RAB3D_RAT",23.08,14.61,6,2,"Carbamidomethylation",8470384.0,8301876.5,8498650.0,8101802.0,8001778.5,8010765.0,1.00:0.98:1.00:0.96:0.94:0.95,8423637.0,8038115.0,1.00:0.95,24290,"GTP-binding protein Rab-3D OS=Rattus norvegicus OX=10116 GN=Rab3d PE=1 SV=2"
81,false,"Q6IFV4|K1C13_RAT",39.48,1.60,1,1,"",3.3823636E7,2.7727416E7,2.684569E7,9378418.0,8358316.5,8784162.0,1.00:0.82:0.79:0.28:0.25:0.26,2.946558E7,8840299.0,1.00:0.30,47729,"Keratin, type I cytoskeletal 13 OS=Rattus norvegicus OX=10116 GN=Krt13 PE=3 SV=1"
2051,true,"B2RYJ3|B2RYJ3_RAT",5.55,1.45,5,1,"Carbamidomethylation",819375.0,892674.25,506560.38,663511.44,415040.4,578550.2,1.00:1.09:0.62:0.81:0.51:0.71,739536.56,552367.4,1.00:0.75,87774,"Cullin 4A OS=Rattus norvegicus OX=10116 GN=Cul4a PE=1 SV=1"
2116,true,"Q76GL9|Q76GL9_RAT",18.25,7.18,3,3,"Phosphorylation (STY)",4291661.0,3556815.0,4321041.0,2796758.8,2661478.0,2011458.9,1.00:0.83:1.01:0.65:0.62:0.47,4056505.8,2489898.5,1.00:0.61,55900,"Neutral amino acid transporter ASCT1 OS=Rattus norvegicus OX=10116 GN=Slc1a4 PE=1 SV=1"
2363,true,"Q5XIF0|Q5XIF0_RAT",1.52,22.65,4,4,"Carbamidomethylation",4035107.0,7366335.5,6786750.5,6564446.5,6290709.0,6153681.0,1.00:1.83:1.68:1.63:1.56:1.53,6062731.0,6336279.0,1.00:1.05,33771,"Testis expressed gene 264 homolog (Mouse), isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Tex264 PE=1 SV=1"
3283,true,"Q5RKI6|EIF1A_RAT",9.94,17.96,2,2,"",1582074.8,1411307.5,1617651.8,1482380.5,809448.3,782900.56,1.00:0.89:1.02:0.94:0.51:0.49,1537011.2,1495507.8,1.00:0.97,19076,"Probable RNA-binding protein EIF1AD OS=Rattus norvegicus OX=10116 GN=Eif1ad PE=1 SV=1"
4305,true,"F1LVZ9|F1LVZ9_RAT",1.39,1.63,1,1,"",250486.84,240879.14,374032.3,371486.3,228412.4,334784.72,1.00:0.96:1.49:1.48:0.91:1.34,288466.1,311561.16,1.00:1.08,97273,"HECT domain E3 ubiquitin protein ligase 3 OS=Rattus norvegicus OX=10116 GN=Hectd3 PE=1 SV=3"
4572,true,"Q5RJZ6|SCOC_RAT",4.94,14.75,1,1,"",889187.75,828157.3,725761.25,674471.8,1415802.4,1252811.4,1.00:0.93:0.82:0.76:1.59:1.41,814368.75,1114361.9,1.00:1.37,13689,"Short coiled-coil protein OS=Rattus norvegicus OX=10116 GN=Scoc PE=2 SV=1"
1930,true,"Q6XVN8|MLP3A_RAT",0.10,27.27,5,3,"",6730826.0,6505860.0,7438832.0,7726210.0,6135458.0,6921665.5,1.00:0.97:1.11:1.15:0.91:1.03,6891839.5,6927778.0,1.00:1.01,14272,"Microtubule-associated proteins 1A/1B light chain 3A OS=Rattus norvegicus OX=10116 GN=Map1lc3a PE=1 SV=1"
2978,true,"Q6QGW5|SRA1_RAT",7.25,10.82,2,2,"",2012714.5,2177396.5,1871209.8,2042022.8,2472546.8,2270966.8,1.00:1.08:0.93:1.01:1.23:1.13,2020440.2,2261845.5,1.00:1.12,25263,"Steroid receptor RNA activator 1 OS=Rattus norvegicus OX=10116 GN=Sra1 PE=1 SV=1"
737,false,"Q58FK9|KAT3_RAT",0.43,1.98,1,1,"Phosphorylation (STY)",302721.72,206767.44,81253.8,124308.46,227668.3,212034.11,1.00:0.68:0.27:0.41:0.75:0.70,196914.31,188003.62,1.00:0.95,51044,"Kynurenine--oxoglutarate transaminase 3 OS=Rattus norvegicus OX=10116 GN=Kyat3 PE=2 SV=1"
3890,true,"B2RZ76|B2RZ76_RAT",3.46,5.45,1,1,"",595202.56,833477.25,983081.75,707276.6,752878.3,614150.06,1.00:1.40:1.65:1.19:1.26:1.03,803920.5,691435.0,1.00:0.86,33375,"Dehydrogenase/reductase X-linked OS=Rattus norvegicus OX=10116 GN=Dhrsx PE=1 SV=1"
3494,true,"D4A1D4|D4A1D4_RAT",6.51,13.96,2,2,"Carbamidomethylation",3295754.5,2847544.0,3296677.8,3080408.0,2766670.5,2811505.2,1.00:0.86:1.00:0.93:0.84:0.85,3146658.8,2886194.5,1.00:0.92,24432,"Nudix (Nucleoside diphosphate linked moiety X)-type motif 14 (Predicted) OS=Rattus norvegicus OX=10116 GN=Nudt14 PE=1 SV=1"
2732,true,"F1LYA6|F1LYA6_RAT",23.16,2.25,3,1,"",2384911.5,2216110.0,2073367.1,2766129.0,2999080.2,2939121.2,1.00:0.93:0.87:1.16:1.26:1.23,2224796.2,2901443.5,1.00:1.30,59300,"Abl-interactor 2 OS=Rattus norvegicus OX=10116 GN=Abi2 PE=3 SV=3"
4010,true,"D4A8E7|D4A8E7_RAT",2.88,10.19,1,1,"Carbamidomethylation",1066331.1,840397.0,949069.1,589539.7,865252.75,1100396.8,1.00:0.79:0.89:0.55:0.81:1.03,951932.44,851729.75,1.00:0.89,11991,"COMM domain-containing 6 OS=Rattus norvegicus OX=10116 GN=Commd6 PE=1 SV=1"
3792,true,"F1M8P4|F1M8P4_RAT",21.61,0.96,1,1,"",1468980.5,1411629.0,1270232.2,2127457.0,1928220.4,1786139.1,1.00:0.96:0.86:1.45:1.31:1.22,1383613.9,1947272.1,1.00:1.41,154552,"EF-hand calcium-binding domain 5 OS=Rattus norvegicus OX=10116 GN=Efcab5 PE=4 SV=2"
623,true,"D4A994|D4A994_RAT",4.23,24.67,16,16,"Acetylation (K); Carbamidomethylation; Oxidation (M)",9398177.0,1.3652168E7,1.1769569E7,1.2594022E7,1.2713285E7,1.3046996E7,1.00:1.45:1.25:1.34:1.35:1.39,1.1606638E7,1.2784767E7,1.00:1.10,111185,"ER membrane protein complex subunit 1 OS=Rattus norvegicus OX=10116 GN=Emc1 PE=1 SV=1"
1578,false,"A0A0G2KAE1|A0A0G2KAE1_RAT",39.25,9.09,3,3,"Carbamidomethylation",1405195.2,1602432.0,1481314.2,2744916.5,2642959.0,2707501.0,1.00:1.14:1.05:1.95:1.88:1.93,1496313.9,2698459.0,1.00:1.80,38962,"LIM and senescent cell antigen-like-containing domain protein OS=Rattus norvegicus OX=10116 GN=Lims2 PE=1 SV=1"
20,true,"F7FF45|F7FF45_RAT",5.78,45.15,65,65,"Carbamidomethylation; Phosphorylation (STY)",3.92985E7,4.1739224E7,1.8029576E7,4.9369956E7,4.1606248E7,4.211076E7,1.00:1.06:0.46:1.26:1.06:1.07,3.3022434E7,4.4362324E7,1.00:1.34,234938,"Nuclear mitotic apparatus protein 1 OS=Rattus norvegicus OX=10116 GN=Numa1 PE=1 SV=2"
2177,false,"G3V603|G3V603_RAT",15.88,5.58,2,2,"Carbamidomethylation",1980740.6,2011312.5,1827659.8,2407254.0,2706752.2,2211008.0,1.00:1.02:0.92:1.22:1.37:1.12,1939904.4,2441671.5,1.00:1.26,48566,"Mothers against decapentaplegic homolog OS=Rattus norvegicus OX=10116 GN=LOC103691556 PE=3 SV=1"
3266,false,"O88377|PI42B_RAT",15.96,4.09,1,1,"",1708497.5,1436625.4,1475517.0,1209794.4,1114312.9,1298316.0,1.00:0.84:0.86:0.71:0.65:0.76,1540213.2,1207474.4,1.00:0.78,47264,"Phosphatidylinositol 5-phosphate 4-kinase type-2 beta OS=Rattus norvegicus OX=10116 GN=Pip4k2b PE=1 SV=1"
4317,true,"D3ZFS2|D3ZFS2_RAT",3.57,1.80,1,1,"",0.0,207579.44,175423.1,0.0,121233.95,189929.02,-:64.00:64.00:-:64.00:64.00,191501.27,155581.48,1.00:0.81,69472,"Calmegin OS=Rattus norvegicus OX=10116 GN=Clgn PE=1 SV=1"
3812,true,"Q63505|TF3C1_RAT",4.25,0.84,1,1,"",30847.658,52978.465,42143.613,49964.85,49899.453,44672.84,1.00:1.72:1.37:1.62:1.62:1.45,41989.914,48179.047,1.00:1.15,242306,"General transcription factor 3C polypeptide 1 OS=Rattus norvegicus OX=10116 GN=Gtf3c1 PE=1 SV=1"
143,true,"P04785|PDIA1_RAT",15.38,68.57,34,34,"Acetylation (K); Carbamidomethylation; Oxidation (M); Phosphorylation (STY)",1.7797392E8,1.58462608E8,1.52365936E8,1.37684416E8,1.41887312E8,1.32691744E8,1.00:0.89:0.86:0.77:0.80:0.75,1.6293416E8,1.37421168E8,1.00:0.84,56951,"Protein disulfide-isomerase OS=Rattus norvegicus OX=10116 GN=P4hb PE=1 SV=2"
4432,true,"D3ZG28|D3ZG28_RAT",0.81,1.80,1,1,"Carbamidomethylation",207576.2,295045.1,340825.47,124545.37,411065.84,311421.38,1.00:1.42:1.64:0.60:1.98:1.50,281148.94,282344.2,1.00:1.00,64704,"Solute carrier family 23 (Nucleobase transporters), member 3 (Predicted) OS=Rattus norvegicus OX=10116 GN=Slc23a3 PE=4 SV=1"
4408,true,"Q6VPP3|Q6VPP3_RAT",0.23,1.19,1,1,"",3499328.8,2932285.0,3327916.2,3087621.2,3021686.5,3725370.0,1.00:0.84:0.95:0.88:0.86:1.06,3253176.8,3278226.0,1.00:1.01,101858,"Chloride channel accessory 4 OS=Rattus norvegicus OX=10116 GN=Clca4 PE=2 SV=1"
150,true,"P50475|SYAC_RAT",10.27,53.10,32,32,"Carbamidomethylation; Oxidation (M)",5.5706544E7,5.12052E7,4.893224E7,4.8928164E7,4.499916E7,4.7167424E7,1.00:0.92:0.88:0.88:0.81:0.85,5.1947992E7,4.7031584E7,1.00:0.91,106790,"Alanine--tRNA ligase, cytoplasmic OS=Rattus norvegicus OX=10116 GN=Aars1 PE=1 SV=3"
1111,true,"Q9EPF2|MUC18_RAT",26.70,22.22,10,10,"Carbamidomethylation",2.7184096E7,2.8909664E7,2.5141028E7,1.6568194E7,1.9044478E7,1.632274E7,1.00:1.06:0.92:0.61:0.70:0.60,2.7078262E7,1.7311804E7,1.00:0.64,71327,"Cell surface glycoprotein MUC18 OS=Rattus norvegicus OX=10116 GN=Mcam PE=1 SV=2"
2718,false,"Q4KM98|MFF_RAT",3.05,5.05,1,1,"",1605145.4,1913201.1,1912320.0,2441339.5,1757485.8,1796573.8,1.00:1.19:1.19:1.52:1.09:1.12,1810222.1,1998466.4,1.00:1.10,24971,"Mitochondrial fission factor OS=Rattus norvegicus OX=10116 GN=Mff PE=1 SV=1"
1215,true,"A0A140TAF0|A0A140TAF0_RAT",9.78,10.18,9,2,"Carbamidomethylation",3337548.2,3502760.0,3194061.2,3850188.0,4493962.5,3502868.8,1.00:1.05:0.96:1.15:1.35:1.05,3344789.8,3949006.5,1.00:1.18,32994,"RCG62531, isoform CRA_g OS=Rattus norvegicus OX=10116 GN=Tpm3 PE=1 SV=1"
4267,true,"Q6AYY8|ACATN_RAT",0.72,2.36,1,1,"",27919.172,52724.63,67013.03,43789.953,46123.715,57792.773,1.00:1.89:2.40:1.57:1.65:2.07,49218.945,49235.48,1.00:1.00,61101,"Acetyl-coenzyme A transporter 1 OS=Rattus norvegicus OX=10116 GN=Slc33a1 PE=2 SV=1"
3555,true,"D4ACU0|D4ACU0_RAT",8.63,1.26,1,1,"",718688.6,545682.6,643881.7,621803.9,406328.28,379901.3,1.00:0.76:0.90:0.87:0.57:0.53,636084.3,469344.5,1.00:0.74,86680,"Protocadherin gamma subfamily B, 4 OS=Rattus norvegicus OX=10116 GN=Pcdhgb4 PE=4 SV=2"
1273,true,"A0A0G2K6E8|A0A0G2K6E8_RAT",13.05,7.99,9,8,"",3193738.2,2830884.0,2857022.2,3463733.0,3210691.8,3373675.8,1.00:0.89:0.89:1.08:1.01:1.06,2960548.0,3349366.8,1.00:1.13,149586,"Sperm-associated antigen 9 OS=Rattus norvegicus OX=10116 GN=Spag9 PE=1 SV=1"
2299,true,"Q5XI63|KIFC1_RAT",0.97,9.24,4,4,"Carbamidomethylation",1232596.5,1559658.1,1437302.8,1480689.8,1282391.5,1362623.5,1.00:1.27:1.17:1.20:1.04:1.11,1448838.6,1375235.0,1.00:0.95,76141,"Kinesin-like protein KIFC1 OS=Rattus norvegicus OX=10116 GN=Kifc1 PE=2 SV=1"
1346,false,"M0R4B6|M0R4B6_RAT",3.73,38.18,6,6,"Carbamidomethylation",1.06496744E8,1.0140484E8,9.898604E7,1.01357776E8,9.8098832E7,1.00890608E8,1.00:0.95:0.93:0.95:0.92:0.95,1.02295872E8,1.00139872E8,1.00:0.98,17866,"60S ribosomal protein L12 OS=Rattus norvegicus OX=10116 GN=LOC102555453 PE=3 SV=1"
1737,true,"A0A0G2K9M5|A0A0G2K9M5_RAT",25.10,7.42,7,6,"Carbamidomethylation",1564902.9,1593778.5,1403235.9,2095752.5,2435537.5,2493665.0,1.00:1.02:0.90:1.34:1.56:1.59,1520639.1,2341651.8,1.00:1.54,128105,"TBC1 domain family member 8B OS=Rattus norvegicus OX=10116 GN=Tbc1d8b PE=1 SV=1"
1816,true,"D4A899|D4A899_RAT",4.98,3.38,6,6,"",1593779.1,1624515.2,1390527.2,1468447.0,1483615.6,1367703.8,1.00:1.02:0.87:0.92:0.93:0.86,1536273.9,1439922.1,1.00:0.94,266494,"Vacuolar protein sorting 13 homolog A OS=Rattus norvegicus OX=10116 GN=Vps13a PE=1 SV=2"
505,true,"A0A0G2K2Z0|A0A0G2K2Z0_RAT",6.89,22.98,17,16,"Carbamidomethylation",5203927.5,1.0215711E7,7258504.5,9132552.0,9859035.0,1.0595702E7,1.00:1.96:1.39:1.75:1.89:2.04,7559381.0,9862430.0,1.00:1.30,101898,"EMAP-like 4 OS=Rattus norvegicus OX=10116 GN=Eml4 PE=1 SV=1"
1579,true,"Q6AXW2|Q6AXW2_RAT",24.10,20.45,6,6,"",5044485.5,4573187.5,5339846.5,6707398.0,7376763.5,6714791.0,1.00:0.91:1.06:1.33:1.46:1.33,4985840.0,6932984.0,1.00:1.39,39472,"RCG25684, isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Tmod3 PE=1 SV=1"
2860,true,"Q3B8R7|Q3B8R7_RAT",18.21,8.33,2,2,"Carbamidomethylation",1141102.5,1261874.8,1214609.5,1075952.2,1052480.9,1069145.9,1.00:1.11:1.06:0.94:0.92:0.94,1205862.2,1065859.6,1.00:0.88,29616,"Mitochondrial ribosomal protein L47 OS=Rattus norvegicus OX=10116 GN=Mrpl47 PE=1 SV=1"
4174,true,"D4A108|D4A108_RAT",8.03,7.04,1,1,"Carbamidomethylation",322340.38,246188.27,268792.44,245821.0,210069.55,249617.39,1.00:0.76:0.83:0.76:0.65:0.77,279107.03,235169.31,1.00:0.84,20965,"Intersex-like protein OS=Rattus norvegicus OX=10116 GN=Med29 PE=1 SV=1"
1660,true,"Q641Y2|NDUS2_RAT",13.50,20.09,7,7,"Carbamidomethylation",8737577.0,6092422.0,5694170.0,9813127.0,9750689.0,1.0041243E7,1.00:0.70:0.65:1.12:1.12:1.15,6841389.5,9868353.0,1.00:1.44,52562,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Rattus norvegicus OX=10116 GN=Ndufs2 PE=1 SV=1"
3626,true,"D3Z921|D3Z921_RAT",18.58,4.26,1,1,"",279441.1,293505.16,318973.0,661317.6,899764.94,473497.88,1.00:1.05:1.14:2.37:3.22:1.69,297306.4,678193.5,1.00:2.28,34464,"TAL bHLH transcription factor 1, erythroid differentiation factor OS=Rattus norvegicus OX=10116 GN=Tal1 PE=4 SV=3"
795,true,"Q6AY09|HNRH2_RAT",7.16,25.61,13,6,"Carbamidomethylation",1.5668709E7,1.4725903E7,1.3205653E7,1.5197647E7,1.8146208E7,1.5655488E7,1.00:0.94:0.84:0.97:1.16:1.00,1.4533422E7,1.6333115E7,1.00:1.12,49294,"Heterogeneous nuclear ribonucleoprotein H2 OS=Rattus norvegicus OX=10116 GN=Hnrnph2 PE=1 SV=1"
1128,true,"A0A140TAB4|A0A140TAB4_RAT",19.15,32.07,10,8,"Carbamidomethylation",1.750127E7,2.080466E7,1.9118726E7,1.5512438E7,1.4750215E7,1.5377764E7,1.00:1.19:1.09:0.89:0.84:0.88,1.9141552E7,1.5213472E7,1.00:0.79,39070,"Core histone macro-H2A OS=Rattus norvegicus OX=10116 GN=H2afy PE=1 SV=1"
2415,true,"Q9JHW5|VAMP7_RAT",3.68,17.73,4,4,"",6903994.0,5406202.5,5208633.0,5382768.0,5569379.0,5083860.0,1.00:0.78:0.75:0.78:0.81:0.74,5839610.0,5345336.0,1.00:0.92,24776,"Vesicle-associated membrane protein 7 OS=Rattus norvegicus OX=10116 GN=Vamp7 PE=1 SV=1"
1214,false,"A0A0G2KAP8|A0A0G2KAP8_RAT",7.35,25.94,9,9,"",8995880.0,8275798.5,7325238.5,9125394.0,9029766.0,8848104.0,1.00:0.92:0.81:1.01:1.00:0.98,8198972.5,9001088.0,1.00:1.10,42711,"HMG box domain-containing protein OS=Rattus norvegicus OX=10116 GN=LOC103694314 PE=4 SV=1"
2590,false,"Q53UA7|TAOK3_RAT",4.71,1.45,1,1,"",1405014.8,2119187.5,2602059.0,2365602.2,2229692.0,2743330.8,1.00:1.51:1.85:1.68:1.59:1.95,2042087.1,2446208.2,1.00:1.20,105474,"Serine/threonine-protein kinase TAO3 OS=Rattus norvegicus OX=10116 GN=Taok3 PE=1 SV=1"
711,true,"Q5M9G3|CAPR1_RAT",7.98,27.02,14,14,"Phosphorylation (STY)",4.7828052E7,5.0003472E7,4.6400188E7,4.8787428E7,5.3026396E7,5.0736912E7,1.00:1.05:0.97:1.02:1.11:1.06,4.807724E7,5.0850248E7,1.00:1.06,78121,"Caprin-1 OS=Rattus norvegicus OX=10116 GN=Caprin1 PE=1 SV=2"
2499,true,"Q68G38|TOR1A_RAT",4.70,15.02,4,4,"Carbamidomethylation",967129.7,860967.9,941612.9,974392.2,1172331.5,904446.25,1.00:0.89:0.97:1.01:1.21:0.94,923236.9,1017056.6,1.00:1.10,37949,"Torsin-1A OS=Rattus norvegicus OX=10116 GN=Tor1a PE=1 SV=1"
293,true,"P21396|AOFA_RAT",25.96,55.13,24,24,"Carbamidomethylation",1.11033312E8,1.22995568E8,1.08733904E8,6.5531716E7,7.9372416E7,7.3229608E7,1.00:1.11:0.98:0.59:0.71:0.66,1.14254256E8,7.2711248E7,1.00:0.64,59508,"Amine oxidase [flavin-containing] A OS=Rattus norvegicus OX=10116 GN=Maoa PE=1 SV=1"
3510,true,"D3Z901|D3Z901_RAT",0.23,1.90,1,1,"Carbamidomethylation",40429.465,169893.89,209643.95,100058.6,99330.41,129924.81,1.00:4.20:5.19:2.47:2.46:3.21,139989.11,109771.27,1.00:0.78,66806,"Zinc finger protein 420 OS=Rattus norvegicus OX=10116 GN=Zfp420 PE=4 SV=1"
2475,true,"Q04753|ICLN_RAT",6.47,30.51,4,4,"Phosphorylation (STY)",5491760.0,6716968.0,5655874.5,6258895.5,7174757.5,6424366.5,1.00:1.22:1.03:1.14:1.31:1.17,5954868.0,6619340.0,1.00:1.11,26092,"Methylosome subunit pICln OS=Rattus norvegicus OX=10116 GN=Clns1a PE=1 SV=1"
2142,true,"D4A820|D4A820_RAT",13.84,11.82,5,5,"",1298712.2,2941228.8,1854736.9,932874.0,1028529.25,672483.5,1.00:2.26:1.43:0.72:0.79:0.52,2031559.2,877962.25,1.00:0.43,55548,"Cytochrome P450, family 2, subfamily s, polypeptide 1 OS=Rattus norvegicus OX=10116 GN=Cyp2s1 PE=3 SV=1"
105,true,"Q2PQA9|KINH_RAT",13.09,34.06,36,25,"Carbamidomethylation",1.835706E7,1.7087598E7,1.8796346E7,1.7032214E7,1.4923576E7,1.4892732E7,1.00:0.93:1.02:0.93:0.81:0.81,1.8080334E7,1.5616174E7,1.00:0.86,109530,"Kinesin-1 heavy chain OS=Rattus norvegicus OX=10116 GN=Kif5b PE=1 SV=1"
2830,true,"E9PSL7|CTRO_RAT",0.02,1.90,3,3,"",459249.0,413895.8,250096.75,433831.53,0.0,301603.25,1.00:0.90:0.54:0.94:0.00:0.66,374413.84,431412.1,1.00:1.15,235310,"Citron rho-interacting kinase OS=Rattus norvegicus OX=10116 GN=Cit PE=1 SV=1"
3175,true,"P02563|MYH6_RAT",7.23,0.67,2,1,"Phosphorylation (STY)",32418.023,84802.27,29981.105,87876.91,0.0,93053.88,1.00:2.62:0.92:2.71:0.00:2.87,49067.133,90465.39,1.00:1.84,223508,"Myosin-6 OS=Rattus norvegicus OX=10116 GN=Myh6 PE=1 SV=2"
2151,true,"G3V728|G3V728_RAT",14.01,26.76,5,5,"Carbamidomethylation",1.4330749E7,1.3241697E7,1.4233669E7,1.2865887E7,1.2972242E7,1.2262584E7,1.00:0.92:0.99:0.90:0.91:0.86,1.3935372E7,1.2700238E7,1.00:0.91,33346,"4-nitrophenylphosphatase domain and non-neuronal SNAP25-like protein homolog 1 (C. elegans), isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Nipsnap1 PE=1 SV=1"
606,false,"P11275|KCC2A_RAT",9.58,1.67,5,1,"Carbamidomethylation",0.0,411768.78,0.0,619002.4,470121.03,435362.16,-:64.00:-:64.00:64.00:64.00,411768.78,508161.84,1.00:1.23,54115,"Calcium/calmodulin-dependent protein kinase type II subunit alpha OS=Rattus norvegicus OX=10116 GN=Camk2a PE=1 SV=1"
714,true,"Q01986|MP2K1_RAT",3.78,29.52,14,10,"",2.7959324E7,2.0388528E7,2.5801766E7,2.8345656E7,2.4323698E7,2.8591936E7,1.00:0.73:0.92:1.01:0.87:1.02,2.471654E7,2.7087096E7,1.00:1.10,43465,"Dual specificity mitogen-activated protein kinase kinase 1 OS=Rattus norvegicus OX=10116 GN=Map2k1 PE=1 SV=2"
571,true,"O88453|SAFB1_RAT",4.83,27.82,15,15,"Carbamidomethylation; Phosphorylation (STY)",3.0543772E7,3.0726622E7,2.818178E7,2.961566E7,3.5200912E7,3.0885634E7,1.00:1.01:0.92:0.97:1.15:1.01,2.981739E7,3.1900736E7,1.00:1.07,104567,"Scaffold attachment factor B1 OS=Rattus norvegicus OX=10116 GN=Safb PE=1 SV=2"
2700,false,"B0K028|B0K028_RAT",4.10,8.87,1,1,"Carbamidomethylation",1528227.9,1441011.8,1248085.8,1373883.9,1304483.9,1273321.6,1.00:0.94:0.82:0.90:0.85:0.83,1405775.1,1317229.8,1.00:0.94,13913,"Deoxythymidylate kinase OS=Rattus norvegicus OX=10116 GN=Dtymk PE=1 SV=1"
134,true,"D3ZPR0|D3ZPR0_RAT",2.98,49.23,36,36,"Carbamidomethylation",9.5709424E7,4.73445728E8,3.81268576E8,3.01523872E8,4.52678112E8,3.93194976E8,1.00:4.95:3.98:3.15:4.73:4.11,3.16807904E8,3.82465664E8,1.00:1.21,110214,"Chromosome segregation 1-like protein OS=Rattus norvegicus OX=10116 GN=Cse1l PE=1 SV=1"
515,false,"D3ZX01|D3ZX01_RAT",18.16,33.97,11,11,"Carbamidomethylation",1.05782176E8,1.03850512E8,1.07634672E8,1.00287184E8,9.3931808E7,9.6362536E7,1.00:0.98:1.02:0.95:0.89:0.91,1.05755792E8,9.6860512E7,1.00:0.92,29198,"40S ribosomal protein S4 OS=Rattus norvegicus OX=10116 GN=Rps4y2 PE=1 SV=1"
1865,false,"A0A096MJY2|A0A096MJY2_RAT",0.56,2.44,1,1,"",949766.75,641151.94,565746.4,655544.9,883824.6,651173.6,1.00:0.68:0.60:0.69:0.93:0.69,718888.4,730181.06,1.00:1.02,31677,"Stomatin (Epb7.2)-like 3 (Predicted), isoform CRA_a OS=Rattus norvegicus OX=10116 GN=Stoml3 PE=3 SV=1"
3392,true,"Q5FVL6|TSN13_RAT",4.10,15.20,2,2,"Carbamidomethylation",1051712.9,715837.25,198185.3,1487625.5,1370350.9,456816.53,1.00:0.68:0.19:1.41:1.30:0.43,655245.1,1104931.0,1.00:1.69,22259,"Tetraspanin-13 OS=Rattus norvegicus OX=10116 GN=Tspan13 PE=2 SV=1"
3772,true,"D3ZPA1|D3ZPA1_RAT",5.13,1.16,1,1,"",158930.92,82316.586,124166.05,101030.836,108177.25,38270.375,1.00:0.52:0.78:0.64:0.68:0.24,121804.516,82492.82,1.00:0.68,87749,"GRIP and coiled-coil domain-containing 1 OS=Rattus norvegicus OX=10116 GN=Gcc1 PE=1 SV=1"
357,true,"Q9ES21|SAC1_RAT",1.19,37.14,20,20,"Carbamidomethylation; Phosphorylation (STY)",7430302.0,1.1196422E7,1.168718E7,1.0014629E7,1.0619193E7,1.0539518E7,1.00:1.51:1.57:1.35:1.43:1.42,1.0104635E7,1.0391113E7,1.00:1.03,67039,"Phosphatidylinositol-3-phosphatase SAC1 OS=Rattus norvegicus OX=10116 GN=Sacm1l PE=1 SV=1"
1926,true,"Q9JMB5|ADRM1_RAT",6.93,15.72,6,6,"Carbamidomethylation",8770006.0,8771704.0,8562439.0,8680283.0,8491506.0,8514321.0,1.00:1.00:0.98:0.99:0.97:0.97,8701383.0,8562036.0,1.00:0.98,42102,"Proteasomal ubiquitin receptor ADRM1 OS=Rattus norvegicus OX=10116 GN=Adrm1 PE=1 SV=2"
84,true,"Q4AEF8|COPG1_RAT",2.70,59.61,41,39,"Carbamidomethylation; Phosphorylation (STY)",3.6203708E7,3.4209248E7,3.6747512E7,3.949564E7,3.4656628E7,3.6343E7,1.00:0.94:1.02:1.09:0.96:1.00,3.5720156E7,3.6831756E7,1.00:1.03,97614,"Coatomer subunit gamma-1 OS=Rattus norvegicus OX=10116 GN=Copg1 PE=2 SV=1"
1716,true,"P11232|THIO_RAT",0.36,65.71,6,6,"Carbamidomethylation; Oxidation (M)",1.47926992E8,1.58624512E8,1.58142464E8,1.51349216E8,1.57057488E8,1.57424544E8,1.00:1.07:1.07:1.02:1.06:1.06,1.54897984E8,1.55277088E8,1.00:1.00,11673,"Thioredoxin OS=Rattus norvegicus OX=10116 GN=Txn PE=1 SV=2"
109,true,"M0RD14|M0RD14_RAT",23.28,10.29,34,5,"Carbamidomethylation",3.80067392E8,4.31064032E8,4.27974176E8,5.19916352E8,5.17436288E8,5.26084864E8,1.00:1.13:1.13:1.37:1.36:1.38,4.130352E8,5.21145824E8,1.00:1.26,52773,"Pyruvate kinase OS=Rattus norvegicus OX=10116 GN=LOC100362738 PE=3 SV=2"
